Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
-1.3012322558846006,-0.9467320096665903,-1.8099000935493632,1.5868201876016168,-0.6270236725562119,0.760923790119166,-0.2563925407109887,-1.5132046094191733,0.12219572615932542,0.6464946540486781,-0.41123562546627523,-0.6654339677701345,1.303941997578439,-0.7830574679556568,-0.3355965468943922,-0.7750928671649711,-0.9616439525352438,-1.0935725090761814,2.148866984194877
-0.2993401548121508,1.0562651202130255,0.5015030579761321,-0.056249601469240615,0.726431902018228,-0.5651477649535162,4.128623586593134,-0.0007001471094507539,0.765410526430082,-0.3424126708093922,0.48963506190589784,1.848570643475984,-1.4332456090097185,1.9778620149743553,0.40748907006498586,-0.6199603760696967,-1.1310825339887534,-0.5372438652908121,-1.000072337831878
-0.048867129544038365,1.0562651202130255,-0.268964659199033,-0.056249601469240615,-0.6270236725562119,0.09788801258282492,-0.2563925407109887,-0.7569523782643119,1.4086253267008386,0.6464946540486781,-1.3121063128384483,0.34211654585356316,-0.31013948343655073,0.3700936555090558,0.6035177911033497,-0.03269411471282269,1.0292593795434937,0.5795343751968555,-0.7171031360829301
-1.3012322558846006,-0.9467320096665903,-0.268964659199033,-0.6039395311595265,-0.6270236725562119,0.760923790119166,-0.2563925407109887,-1.5132046094191733,-0.5210190741114311,-1.3313199956674624,0.48963506190589784,-0.604095178259417,0.5220637440373376,-0.6511896822574837,0.49866521938515507,-0.8054128796560779,-1.0040035978986213,-1.427369695347403,0.8501109043727823
0.45207892099218655,1.0562651202130255,-1.0394323763741982,-0.6039395311595265,0.726431902018228,-1.8912193200261984,-0.2563925407109887,0.50346800699379,0.12219572615932542,-0.3424126708093922,0.48963506190589784,2.871621934232354,0.02126888148667911,2.8697134119506646,-0.15780305572006276,-0.15132484319744435,0.3091454083660779,0.0026009668268426817,-0.8767267883515675
-0.42457666744620703,1.0562651202130255,0.5015030579761321,1.039130257911331,0.726431902018228,0.09788801258282492,-0.2563925407109887,-0.7569523782643119,-0.5210190741114311,-0.3424126708093922,1.3905057492780708,0.3051361204084736,-1.4332456090097185,0.43442210512336193,-0.3128025095643504,-0.7591969382861384,-1.088722888625376,-1.5180306595198338,-1.000072337831878
-0.5498131800802633,-0.9467320096665903,0.5015030579761321,-0.6039395311595265,-0.6270236725562119,0.760923790119166,-0.2563925407109887,-0.37882626268688135,-1.1642338743821876,0.6464946540486781,-1.3121063128384483,-0.529912887695914,0.46191926299571434,-0.5715818418569913,-0.18059709305010507,1.0255626319427973,0.648022571273097,-0.7226867465526017,0.4764464456530174
0.20160589572407409,-0.9467320096665903,0.5015030579761321,-1.699319390540098,-1.980479247130652,0.760923790119166,-0.2563925407109887,-0.0007001471094507539,0.12219572615932542,0.6464946540486781,0.48963506190589784,-0.6914531293856916,0.8313782179656853,-0.7664494344924108,-1.0148588593296524,-0.8907799051164756,-1.3428807608056403,-1.8312230812064119,1.8658977824459295
-2.1778878443229943,1.0562651202130255,-1.0394323763741982,-0.6039395311595265,-1.980479247130652,0.760923790119166,-0.2563925407109887,-0.0007001471094507539,0.12219572615932542,0.6464946540486781,-0.41123562546627523,-0.5249304950461265,-0.035193284389130414,-0.5217577414672534,-0.5817721500588491,3.0623021118065616,2.511846967261702,0.23749528309177664,0.07738731498142404
1.0782614841624676,-0.9467320096665903,-0.268964659199033,-0.6039395311595265,0.726431902018228,0.760923790119166,4.128623586593134,1.3857622766744615,-0.5210190741114311,0.6464946540486781,-1.3121063128384483,0.5519306363279486,-1.4332456090097185,0.6812174823871973,-0.9100062876114577,-0.2010732132071244,0.18206647227594575,0.8391544089633615,-1.000072337831878
0.8277884588943553,-0.9467320096665903,1.2719707751512972,-1.1516294608498123,-0.6270236725562119,0.760923790119166,-0.2563925407109887,0.12534189141635946,1.4086253267008386,-0.3424126708093922,-0.41123562546627523,-0.53821687544556,1.6562168151079464,-0.6876166356535366,-0.42677269621456143,-0.5301778148096232,-0.9192843071718664,-0.730928652386459,1.455955220937838
0.20160589572407409,-0.9467320096665903,1.2719707751512972,1.5868201876016168,-0.6270236725562119,0.760923790119166,-0.2563925407109887,0.6295100455196003,-0.5210190741114311,0.6464946540486781,0.48963506190589784,-0.6790525076795537,0.12191882935225261,-0.6900524805614793,-1.4160339163383966,-0.6641157340664541,-1.1734421793521308,-1.415006836596617,0.8791333866034436
1.2034979967965238,-0.9467320096665903,0.5015030579761321,-0.6039395311595265,-0.6270236725562119,0.760923790119166,-0.2563925407109887,0.6295100455196003,0.765410526430082,1.6354019789067484,-1.3121063128384483,-0.7907356069204574,-1.4332456090097185,-0.6614534469377698,0.16587227436653793,-0.1795842723153691,0.3091454083660779,1.667465945266023,-1.000072337831878
-0.9255227179824319,1.0562651202130255,2.0424384923264625,-1.699319390540098,-0.6270236725562119,0.09788801258282492,-0.2563925407109887,-0.8829944167901222,-0.5210190741114311,0.6464946540486781,1.3905057492780708,2.836413026173856,0.7810532440328987,2.7659685629169215,0.794987704675705,-0.034754698086004704,-0.24152998135782816,-0.30647050194280684,-0.8077983930537468
0.45207892099218655,-0.9467320096665903,-0.268964659199033,-1.699319390540098,-0.6270236725562119,-1.2281835424898573,-0.2563925407109887,-0.0007001471094507539,0.765410526430082,1.6354019789067484,-1.3121063128384483,-0.6811561845761307,1.0277683601424141,-0.7738676894393274,0.34366576554086736,0.23017744989453992,0.13970682691256836,-0.2240514436042335,1.9964989524839047
-0.1741036421780946,1.0562651202130255,1.2719707751512972,1.5868201876016168,2.0798874765926683,-1.2281835424898573,1.2052795017237192,0.3774259684679799,0.765410526430082,-1.3313199956674624,-0.41123562546627523,1.7051884549987657,0.633760637400352,1.64802647039429,-0.1076561735939697,-0.0727283059632161,0.35150505372945534,-0.792742946140389,-0.7461256183135914
0.07636938309001787,-0.9467320096665903,0.5015030579761321,-0.6039395311595265,2.0798874765926683,1.4239595676555072,-0.2563925407109887,-0.25278422416107116,0.765410526430082,-1.3313199956674624,1.3905057492780708,1.0500591814700382,1.069501265354969,0.9535892311844313,0.5944001761713327,0.013816195710428478,0.9868997341801162,0.3405191060149933,-0.5901297763237867
-0.42457666744620703,1.0562651202130255,2.0424384923264625,1.039130257911331,-0.6270236725562119,-0.5651477649535162,-0.2563925407109887,-0.0007001471094507539,1.4086253267008386,-0.3424126708093922,1.3905057492780708,-0.6597872561003754,-0.6992374526241947,-0.5967153324980369,0.9454283510539837,0.13656809094141417,0.859820798089984,0.23749528309177664,-0.17293159425802992
-0.048867129544038365,-0.9467320096665903,0.5015030579761321,-1.699319390540098,-0.6270236725562119,0.760923790119166,-0.2563925407109887,0.6295100455196003,0.12219572615932542,-1.3313199956674624,-1.3121063128384483,-0.7851221112016968,-0.26840657822399583,-0.7609134233379955,-0.4997136156706968,0.08269855418537009,1.2410576063603804,0.11386669558391667,1.310842809784531
-0.048867129544038365,-0.9467320096665903,0.5015030579761321,1.039130257911331,-0.6270236725562119,0.760923790119166,-0.2563925407109887,-0.8829944167901222,0.765410526430082,-1.3313199956674624,-1.3121063128384483,-0.7033001519085196,0.3453126160782816,-0.7344512900198902,-0.6820659143110352,-0.0017853641150924837,0.7751015073632292,-0.07981809151173064,1.3580043434093558
2.33062661050303,1.0562651202130255,-1.0394323763741982,-0.056249601469240615,0.726431902018228,0.760923790119166,-0.2563925407109887,2.2680565463551328,-0.5210190741114311,-1.3313199956674624,0.48963506190589784,-0.44078341918304853,0.3318107938036315,-0.47071571862354405,0.329989343142842,-0.05300557939133111,0.18206647227594575,0.6248648572830708,0.13543227944274677
-1.8021783064208254,-0.9467320096665903,-1.0394323763741982,-0.056249601469240615,-0.6270236725562119,1.4239595676555072,-0.2563925407109887,-1.7652886864707937,-0.5210190741114311,-0.3424126708093922,0.48963506190589784,-0.572097145464115,1.6562168151079464,-0.7214970239185584,1.0229280779761274,-0.009733328554508822,0.2667857630027005,0.8473963147972188,1.6736238376677977
0.9530249715284115,-0.9467320096665903,0.5015030579761321,1.5868201876016168,-0.6270236725562119,0.760923790119166,-0.2563925407109887,-0.0007001471094507539,1.4086253267008386,-0.3424126708093922,1.3905057492780708,-0.6669840454834017,1.3407651492365757,-0.7879291577715423,-1.2427992326300754,-0.8792995120373187,-1.4699596968957724,-0.5537276769585268,2.2069119486561997
